title,url,corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm,year,filing_types,filename
3. 주주총회 등에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220321000862&dcmNo=8483402&eleId=35&offset=1593212&length=14994&dtd=dart3.xsd,00877059,삼성바이오로직스,207940,Y,사업보고서 (2021.12),20220321000862,삼성바이오로직스,20220321,연,2022,A001,207940_A001_2022_20220321000862_20220321.html
VII. 주주에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220321000862&dcmNo=8483402&eleId=36&offset=1608224&length=43724&dtd=dart3.xsd,00877059,삼성바이오로직스,207940,Y,사업보고서 (2021.12),20220321000862,삼성바이오로직스,20220321,연,2022,A001,207940_A001_2022_20220321000862_20220321.html
VIII. 임원 및 직원 등에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220321000862&dcmNo=8483402&eleId=37&offset=1651952&length=109239&dtd=dart3.xsd,00877059,삼성바이오로직스,207940,Y,사업보고서 (2021.12),20220321000862,삼성바이오로직스,20220321,연,2022,A001,207940_A001_2022_20220321000862_20220321.html
1. 임원 및 직원 등의 현황,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220321000862&dcmNo=8483402&eleId=38&offset=1652064&length=73905&dtd=dart3.xsd,00877059,삼성바이오로직스,207940,Y,사업보고서 (2021.12),20220321000862,삼성바이오로직스,20220321,연,2022,A001,207940_A001_2022_20220321000862_20220321.html
2. 임원의 보수 등,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220321000862&dcmNo=8483402&eleId=39&offset=1725973&length=35204&dtd=dart3.xsd,00877059,삼성바이오로직스,207940,Y,사업보고서 (2021.12),20220321000862,삼성바이오로직스,20220321,연,2022,A001,207940_A001_2022_20220321000862_20220321.html
IX. 계열회사 등에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220321000862&dcmNo=8483402&eleId=40&offset=1761195&length=296381&dtd=dart3.xsd,00877059,삼성바이오로직스,207940,Y,사업보고서 (2021.12),20220321000862,삼성바이오로직스,20220321,연,2022,A001,207940_A001_2022_20220321000862_20220321.html
X. 대주주 등과의 거래내용,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220321000862&dcmNo=8483402&eleId=41&offset=2057580&length=4377&dtd=dart3.xsd,00877059,삼성바이오로직스,207940,Y,사업보고서 (2021.12),20220321000862,삼성바이오로직스,20220321,연,2022,A001,207940_A001_2022_20220321000862_20220321.html
XI. 그 밖에 투자자 보호를 위하여 필요한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220321000862&dcmNo=8483402&eleId=42&offset=2061961&length=56395&dtd=dart3.xsd,00877059,삼성바이오로직스,207940,Y,사업보고서 (2021.12),20220321000862,삼성바이오로직스,20220321,연,2022,A001,207940_A001_2022_20220321000862_20220321.html
1. 공시내용 진행 및 변경사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220321000862&dcmNo=8483402&eleId=43&offset=2062102&length=14049&dtd=dart3.xsd,00877059,삼성바이오로직스,207940,Y,사업보고서 (2021.12),20220321000862,삼성바이오로직스,20220321,연,2022,A001,207940_A001_2022_20220321000862_20220321.html
2. 우발부채 등에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220321000862&dcmNo=8483402&eleId=44&offset=2076155&length=23819&dtd=dart3.xsd,00877059,삼성바이오로직스,207940,Y,사업보고서 (2021.12),20220321000862,삼성바이오로직스,20220321,연,2022,A001,207940_A001_2022_20220321000862_20220321.html
3. 제재 등과 관련된 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220321000862&dcmNo=8483402&eleId=45&offset=2099978&length=5840&dtd=dart3.xsd,00877059,삼성바이오로직스,207940,Y,사업보고서 (2021.12),20220321000862,삼성바이오로직스,20220321,연,2022,A001,207940_A001_2022_20220321000862_20220321.html
4. 작성기준일 이후 발생한 주요사항 등 기타사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220321000862&dcmNo=8483402&eleId=46&offset=2105822&length=12520&dtd=dart3.xsd,00877059,삼성바이오로직스,207940,Y,사업보고서 (2021.12),20220321000862,삼성바이오로직스,20220321,연,2022,A001,207940_A001_2022_20220321000862_20220321.html
XII. 상세표,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220321000862&dcmNo=8483402&eleId=47&offset=2118360&length=30985&dtd=dart3.xsd,00877059,삼성바이오로직스,207940,Y,사업보고서 (2021.12),20220321000862,삼성바이오로직스,20220321,연,2022,A001,207940_A001_2022_20220321000862_20220321.html
1. 연결대상 종속회사 현황(상세),http://dart.fss.or.kr/report/viewer.do?rcpNo=20220321000862&dcmNo=8483402&eleId=48&offset=2118484&length=3188&dtd=dart3.xsd,00877059,삼성바이오로직스,207940,Y,사업보고서 (2021.12),20220321000862,삼성바이오로직스,20220321,연,2022,A001,207940_A001_2022_20220321000862_20220321.html
2. 계열회사 현황(상세),http://dart.fss.or.kr/report/viewer.do?rcpNo=20220321000862&dcmNo=8483402&eleId=49&offset=2121676&length=15730&dtd=dart3.xsd,00877059,삼성바이오로직스,207940,Y,사업보고서 (2021.12),20220321000862,삼성바이오로직스,20220321,연,2022,A001,207940_A001_2022_20220321000862_20220321.html
3. 타법인출자 현황(상세),http://dart.fss.or.kr/report/viewer.do?rcpNo=20220321000862&dcmNo=8483402&eleId=50&offset=2137410&length=11921&dtd=dart3.xsd,00877059,삼성바이오로직스,207940,Y,사업보고서 (2021.12),20220321000862,삼성바이오로직스,20220321,연,2022,A001,207940_A001_2022_20220321000862_20220321.html
【 전문가의 확인 】,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220321000862&dcmNo=8483402&eleId=51&offset=2149349&length=382&dtd=dart3.xsd,00877059,삼성바이오로직스,207940,Y,사업보고서 (2021.12),20220321000862,삼성바이오로직스,20220321,연,2022,A001,207940_A001_2022_20220321000862_20220321.html
1. 전문가의 확인,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220321000862&dcmNo=8483402&eleId=52&offset=2149450&length=130&dtd=dart3.xsd,00877059,삼성바이오로직스,207940,Y,사업보고서 (2021.12),20220321000862,삼성바이오로직스,20220321,연,2022,A001,207940_A001_2022_20220321000862_20220321.html
2. 전문가와의 이해관계,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220321000862&dcmNo=8483402&eleId=53&offset=2149584&length=133&dtd=dart3.xsd,00877059,삼성바이오로직스,207940,Y,사업보고서 (2021.12),20220321000862,삼성바이오로직스,20220321,연,2022,A001,207940_A001_2022_20220321000862_20220321.html
사 업 보 고 서,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=1&offset=807&length=4024&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
【 대표이사 등의 확인 】,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=2&offset=17118&length=414&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
I. 회사의 개요,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=3&offset=17536&length=90898&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
1. 회사의 개요,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=4&offset=17626&length=31622&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
2. 회사의 연혁,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=5&offset=49252&length=16119&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
3. 자본금 변동사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=6&offset=65375&length=6628&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
4. 주식의 총수 등,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=7&offset=72007&length=33160&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
5. 정관에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=8&offset=105171&length=3249&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
II. 사업의 내용,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=9&offset=108438&length=318316&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
1. 사업의 개요,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=10&offset=111013&length=3566&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
2. 주요 제품 및 서비스,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=11&offset=114583&length=14369&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
3. 원재료 및 생산설비,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=12&offset=128956&length=124431&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
4. 매출 및 수주상황,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=13&offset=253391&length=17170&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
5. 위험관리 및 파생거래,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=14&offset=270565&length=73014&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
6. 주요계약 및 연구개발활동,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=15&offset=343583&length=23134&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
7. 기타 참고사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=16&offset=366721&length=59993&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
III. 재무에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=17&offset=426758&length=1912502&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
1. 요약재무정보,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=18&offset=426876&length=26531&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
2. 연결재무제표,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=19&offset=453645&length=107652&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
3. 연결재무제표 주석,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=20&offset=561301&length=777779&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
4. 재무제표,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=21&offset=1339084&length=79977&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
5. 재무제표 주석,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=22&offset=1419065&length=648482&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
6. 배당에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=23&offset=2067577&length=12147&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
7. 증권의 발행을 통한 자금조달에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=24&offset=2079728&length=158425&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
8. 기타 재무에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=27&offset=2238157&length=101089&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
IV. 이사의 경영진단 및 분석의견,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=28&offset=2339264&length=66192&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
V. 회계감사인의 감사의견 등,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=29&offset=2405460&length=20137&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
1. 외부감사에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=30&offset=2405580&length=19154&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
2. 내부통제에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=31&offset=2424738&length=845&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
VI. 이사회 등 회사의 기관에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=32&offset=2425601&length=148553&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
1. 이사회에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=33&offset=2425705&length=96652&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
2. 감사제도에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=34&offset=2522361&length=36036&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
3. 주주총회 등에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=35&offset=2558401&length=15739&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
VII. 주주에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=36&offset=2574158&length=40180&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
VIII. 임원 및 직원 등에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=37&offset=2614342&length=233063&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
1. 임원 및 직원 등의 현황,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=38&offset=2614445&length=198476&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
2. 임원의 보수 등,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=39&offset=2812925&length=34466&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
IX. 계열회사 등에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=40&offset=2847409&length=11885&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
X. 대주주 등과의 거래내용,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=41&offset=2859298&length=14713&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
XI. 그 밖에 투자자 보호를 위하여 필요한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=42&offset=2874015&length=190121&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
1. 공시내용 진행 및 변경사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=43&offset=2874147&length=147&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
2. 우발부채 등에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=44&offset=2874298&length=41110&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
3. 제재 등과 관련된 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=45&offset=2915412&length=119787&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
4. 작성기준일 이후 발생한 주요사항 등 기타사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=46&offset=3035203&length=28919&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
XII. 상세표,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=47&offset=3064140&length=312700&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
1. 연결대상 종속회사 현황(상세),http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=48&offset=3064255&length=55454&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
2. 계열회사 현황(상세),http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=49&offset=3119713&length=116203&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
3. 타법인출자 현황(상세),http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=50&offset=3235920&length=116716&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
4. 국내 및 해외 주요 사업장 현황(상세),http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=51&offset=3352640&length=24186&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
【 전문가의 확인 】,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=52&offset=3376844&length=373&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
1. 전문가의 확인,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=53&offset=3376936&length=130&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
2. 전문가와의 이해관계,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001036&dcmNo=8461462&eleId=54&offset=3377070&length=133&dtd=dart3.xsd,00356361,LG화학,051910,Y,사업보고서 (2021.12),20220315001036,LG화학,20220315,연,2022,A001,051910_A001_2022_20220315001036_20220315.html
사 업 보 고 서,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=1&offset=797&length=4049&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
【 대표이사 등의 확인 】,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=2&offset=16919&length=429&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
I. 회사의 개요,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=3&offset=17352&length=37048&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
1. 회사의 개요,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=4&offset=17442&length=9823&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
2. 회사의 연혁,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=5&offset=27269&length=12763&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
3. 자본금 변동사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=6&offset=40036&length=4239&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
4. 주식의 총수 등,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=7&offset=44279&length=7837&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
5. 정관에 관한 사항,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=8&offset=52120&length=2266&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
II. 사업의 내용,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=9&offset=54404&length=135806&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
1. 사업의 개요,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=10&offset=54742&length=1050&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
2. 주요 제품 및 서비스,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=11&offset=55796&length=4546&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
3. 원재료 및 생산설비,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=12&offset=60346&length=51054&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
4. 매출 및 수주상황,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=13&offset=111404&length=6980&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
5. 위험관리 및 파생거래,http://dart.fss.or.kr/report/viewer.do?rcpNo=20220315001026&dcmNo=8461433&eleId=14&offset=118388&length=50527&dtd=dart3.xsd,01515323,LG에너지솔루션,373220,Y,사업보고서 (2021.12),20220315001026,LG에너지솔루션,20220315,연,2022,A001,373220_A001_2022_20220315001026_20220315.html
